Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
282.1666,13.1380,77.62,0.031204
282.2008,13.1380,77.38,0.031029
282.2358,13.1380,77.38,0.031086
282.2699,13.1380,77.38,0.031058
282.3043,13.1380,77.38,0.031180
282.3393,13.1380,77.25,0.031108
282.3735,13.1380,77.25,0.031106
282.4079,13.1380,77.25,0.031222
282.4431,13.1380,77.25,0.031324
282.4775,13.1380,77.25,0.031239
282.5117,13.1380,77.25,0.031059
282.5464,13.1380,77.38,0.030855
282.5804,13.1380,77.50,0.030860
282.6144,13.1380,77.50,0.030838
282.6492,13.1380,77.25,0.030920
282.6831,13.1380,77.50,0.030822
282.7171,13.1380,77.50,0.030830
282.7520,13.1380,77.50,0.031013
282.7859,13.1380,77.62,0.030859
282.8200,13.1380,77.50,0.030904
282.8547,13.1380,77.50,0.030896
282.8888,13.1380,77.50,0.030900
282.9230,13.1380,77.50,0.031042
282.9577,13.1380,77.50,0.030861
282.9917,13.1380,77.62,0.030903
283.0257,13.1380,77.62,0.030913
283.0604,13.1380,77.38,0.030825
283.0945,13.1380,77.50,0.030900
283.1286,13.1380,77.75,0.031000
283.1634,13.0980,77.50,0.030940
283.1977,13.0580,77.50,0.030972
283.2317,13.0580,77.38,0.030828
283.2664,13.0580,77.50,0.030861
283.3005,13.0580,77.50,0.031020
283.3345,13.0580,77.38,0.030788
283.3695,13.0580,77.50,0.031136
283.4038,13.0580,77.62,0.031148
283.4378,13.0580,77.62,0.030942
283.4726,13.0580,77.75,0.030995
283.5066,13.0580,77.38,0.030916
283.5407,13.0580,77.62,0.030934
283.5756,13.0580,77.75,0.030990
283.6097,13.0580,77.75,0.030996
283.6437,13.0580,77.50,0.030873
283.6785,13.0580,77.38,0.031029
283.7125,13.0580,77.38,0.030822
283.7463,13.0580,77.75,0.030736
283.7812,13.0580,77.38,0.030973
283.8152,13.0580,77.62,0.030929
283.8493,13.0580,77.50,0.030967
283.8840,13.0580,77.62,0.030886
283.9180,13.0580,77.50,0.030862
283.9521,13.0580,77.75,0.030952
283.9870,13.0580,77.62,0.030929
284.0211,13.0580,77.75,0.030997
284.0551,13.0580,77.50,0.030848
284.0900,13.0580,77.62,0.030990
284.1240,13.0580,77.75,0.030843
284.1580,13.0580,77.75,0.030928
284.1930,13.0580,77.38,0.031041
284.2270,13.0580,77.62,0.030833
284.2610,13.0580,77.75,0.030895
284.2959,13.0580,77.75,0.030968
284.3300,12.3400,77.25,0.031047
284.3643,11.6220,77.50,0.030927
284.3991,11.6220,77.75,0.030875
284.4333,11.6220,77.75,0.030978
284.4674,11.6220,77.50,0.030967
284.5022,11.6220,77.38,0.030968
284.5363,11.6220,77.62,0.030902
284.5703,11.6220,77.62,0.030876
284.6050,11.6220,77.50,0.030897
284.6391,11.6220,77.50,0.030871
284.6731,11.6220,77.62,0.030809
284.7080,11.6220,77.38,0.031005
284.7420,11.6220,77.50,0.030939
284.7762,11.6220,77.38,0.030967
284.8109,11.6220,77.62,0.030894
284.8451,11.6220,77.62,0.031061
284.8792,11.6220,77.50,0.030872
284.9140,11.6220,77.50,0.031011
284.9481,11.6220,77.62,0.030912
284.9822,11.6220,77.62,0.030871
285.0168,11.6220,77.62,0.030780
285.0508,11.6220,77.50,0.030855
285.0848,11.6220,77.75,0.030874
285.1197,11.6220,77.75,0.031013
285.1537,11.6220,77.50,0.030962
285.1879,12.2960,77.50,0.030963
285.2230,12.9700,77.50,0.030972
285.2571,12.9700,77.50,0.030963
285.2910,12.9700,77.75,0.030754
285.3259,12.9700,77.38,0.031018
285.3600,12.9700,77.62,0.030951
285.3942,12.9700,77.62,0.031133
285.4290,12.9700,77.62,0.030894
285.4630,12.9700,77.25,0.030832
285.4970,12.9700,77.38,0.030885
285.5318,12.9700,77.38,0.030934
285.5658,12.9700,77.50,0.030957
285.5998,12.9700,77.38,0.030862
285.6346,12.9700,77.38,0.030911
285.6687,12.9700,77.50,0.030925
285.7028,12.9700,77.50,0.030933
285.7377,12.9700,77.38,0.030995
285.7716,12.9700,77.50,0.030791
285.8056,12.9700,77.38,0.030881
285.8405,12.9700,77.50,0.030984
285.8743,12.9700,77.38,0.030731
285.9083,12.9700,77.62,0.030814
285.9431,12.9700,77.75,0.030950
285.9771,12.9700,77.50,0.030921
286.0109,12.9700,77.50,0.030692
286.0458,12.9700,77.50,0.030976
286.0799,12.9700,77.38,0.030922
286.1138,12.9700,77.38,0.030801
286.1485,12.9700,77.38,0.030825
286.1825,12.9700,77.62,0.030839
286.2166,12.9700,77.75,0.030955
286.2514,12.9700,77.38,0.030908
286.2855,12.9700,77.50,0.031022
286.3197,13.1170,77.75,0.031091
286.3546,13.2640,77.62,0.030813
286.3887,13.2640,77.75,0.030944
286.4228,13.2640,77.38,0.030977
286.4576,13.2640,77.50,0.030933
286.4917,13.2640,77.62,0.030925
286.5259,13.2640,77.75,0.031058
286.5608,13.2640,77.38,0.031073
286.5947,13.2640,77.50,0.030752
286.6287,13.2640,77.50,0.030809
286.6635,13.2640,77.75,0.030888
286.6975,13.2640,77.50,0.030925
286.7316,13.2640,77.75,0.030987
286.7664,13.2640,77.62,0.030939
286.8004,13.2640,77.62,0.030899
286.8344,13.2640,77.38,0.030825
286.8693,13.2640,77.25,0.030934
286.9034,13.2640,77.50,0.031020
286.9373,13.2640,77.75,0.030854
286.9722,13.2640,77.38,0.030986
287.0061,13.2640,77.50,0.030788
287.0403,13.2640,77.62,0.031021
287.0750,13.2640,77.62,0.030860
287.1091,13.2640,77.38,0.031008
287.1430,13.2640,77.62,0.030737
287.1780,13.2640,77.62,0.031079
287.2123,13.2640,77.62,0.031147
287.2466,13.2640,77.25,0.031134
287.2819,12.3785,77.25,0.031399
287.3164,11.4930,77.38,0.031143
287.3506,11.4930,77.50,0.031059
287.3858,11.4930,77.50,0.031281
287.4200,11.4930,77.38,0.031084
287.4543,11.4930,77.38,0.031127
287.4894,11.4930,77.50,0.031191
287.5240,11.4930,77.62,0.031473
287.5582,11.4930,77.75,0.031046
287.5932,11.4930,77.25,0.031157
287.6275,11.4930,77.25,0.031090
287.6616,11.4930,77.25,0.030992
287.6968,11.4930,77.50,0.031316
287.7310,11.4930,77.75,0.031069
287.7653,11.4930,77.25,0.031075
287.8003,11.4930,77.12,0.031201
287.8346,11.4930,77.12,0.031147
287.8688,11.4930,77.25,0.031028
287.9040,11.4930,77.12,0.031221
287.9381,11.4930,77.25,0.031029
287.9724,11.4930,77.25,0.031201
288.0074,11.4930,77.25,0.031105
288.0415,11.4930,77.38,0.031046
288.0758,11.4930,77.25,0.031080
288.1108,11.4930,77.38,0.031060
288.1450,11.4930,77.50,0.031119
288.1794,11.4545,77.38,0.031187
288.2145,11.4160,77.38,0.031075
288.2489,11.4160,77.25,0.031175
288.2830,11.4160,77.25,0.030995
288.3181,11.4160,77.25,0.031087
288.3524,11.4160,77.25,0.031159
288.3867,11.4160,77.50,0.031170
288.4217,11.4160,77.25,0.031130
288.4561,11.4160,77.38,0.031158
288.4904,11.4160,77.50,0.031145
288.5255,11.4160,77.38,0.031241
288.5599,11.4160,77.38,0.031214
288.5940,11.4160,77.38,0.030993
288.6292,11.4160,77.38,0.031277
288.6633,11.4160,77.50,0.031015
288.6976,11.4160,77.50,0.031174
288.7326,11.4160,77.25,0.031090
288.7667,11.4160,77.38,0.030937
288.8009,11.4160,77.50,0.031070
288.8360,11.4160,77.50,0.031242
288.8701,11.4160,77.50,0.031023
288.9047,11.4160,77.38,0.031371
288.9397,11.4160,77.38,0.031073
288.9740,11.4160,77.50,0.031235
289.0085,11.4160,77.38,0.031309
289.0436,11.4160,77.50,0.031249
289.0778,11.4160,77.25,0.031105
289.1121,11.4160,77.50,0.031117
289.1470,11.4160,77.50,0.030961
289.1813,11.4160,77.50,0.031115
289.2159,11.3510,77.25,0.031192
289.2508,11.3510,77.25,0.031079
289.2850,11.3510,77.38,0.031056
289.3195,11.3510,77.38,0.031287
289.3544,11.3510,77.25,0.031028
289.3887,11.3510,77.50,0.031096
289.4228,11.3510,77.25,0.030968
289.4579,11.3510,77.25,0.031173
289.4921,11.3510,77.25,0.031006
289.5264,11.3510,77.38,0.031143
289.5613,11.3510,77.25,0.031014
289.5956,11.3510,77.25,0.031132
289.6298,11.3510,77.38,0.031120
289.6649,11.3510,77.50,0.031208
289.6990,11.3510,77.50,0.031035
289.7333,11.3510,77.50,0.031132
289.7682,11.3510,77.50,0.031013
289.8024,11.3510,77.50,0.030962
289.8366,11.3510,77.50,0.031081
289.8716,11.3510,77.25,0.031099
289.9058,11.3510,77.38,0.031061
289.9399,11.3510,77.50,0.031011
289.9747,11.3510,77.38,0.030916
290.0090,11.3510,77.50,0.031086
290.0432,11.3510,77.38,0.030999
290.0783,11.3510,77.38,0.031316
290.1126,11.3510,77.62,0.031141
290.1468,11.3510,77.62,0.031034
290.1819,11.3510,77.38,0.031186
290.2162,11.4675,77.38,0.031163
290.2506,11.5840,77.50,0.031043
290.2856,11.5840,77.50,0.031101
290.3198,11.5840,77.62,0.031063
290.3539,11.5840,77.38,0.030973
290.3891,11.5840,77.38,0.031289
290.4233,11.5840,77.38,0.031104
290.4574,11.5840,77.25,0.031022
290.4923,11.5840,77.62,0.030973
290.5266,11.5840,77.50,0.031135
290.5608,11.5840,77.62,0.031082
290.5959,11.5840,77.38,0.031148
290.6300,11.5840,77.50,0.031080
290.6642,11.5840,77.25,0.031034
290.6990,11.5840,77.38,0.030932
290.7331,11.5840,77.62,0.030930
290.7673,11.5840,77.75,0.031041
290.8021,11.5840,77.38,0.030995
290.8363,11.5840,77.50,0.031046
290.8704,11.5840,77.62,0.030959
290.9055,11.5840,77.50,0.031159
290.9397,11.5840,77.62,0.031052
290.9739,11.5840,77.50,0.031122
291.0089,11.5840,77.62,0.031079
291.0430,11.5840,77.75,0.030884
291.0772,11.5840,77.75,0.031076
291.1122,11.5840,77.25,0.031160
291.1463,11.5840,77.38,0.030957
291.1805,11.5840,77.50,0.030964
291.2154,11.5840,77.62,0.031084
291.2496,11.5840,77.62,0.031066
291.2839,11.5840,77.50,0.031154
291.3187,11.5840,77.62,0.030951
291.3529,11.5840,77.75,0.031043
291.3872,11.5115,77.75,0.031175
291.4222,11.4390,77.38,0.030869
291.4563,11.4390,77.50,0.030908
291.4906,11.4390,77.62,0.031174
291.5256,11.4390,77.38,0.031126
291.5600,11.4390,77.38,0.031202
291.5944,11.4390,77.38,0.031260
291.6294,11.4390,77.38,0.031131
291.6638,11.4390,77.38,0.031217
291.6980,11.4390,77.25,0.031128
291.7331,11.4390,77.50,0.031178
291.7673,11.4390,77.25,0.031068
291.8017,11.4390,77.38,0.031237
291.8366,11.4390,77.50,0.031148
291.8708,11.4390,77.50,0.030983
291.9050,11.4390,77.50,0.030998
291.9400,11.4390,77.38,0.031105
291.9742,11.4390,77.38,0.031070
292.0084,11.4390,77.50,0.031108
292.0435,11.4390,77.62,0.031175
292.0777,11.4390,77.38,0.031145
292.1122,11.4390,77.50,0.031324
292.1471,11.4390,77.62,0.030959
292.1812,11.4045,77.50,0.031008
292.2156,11.3700,77.50,0.030971
292.2503,11.3700,77.38,0.030838
292.2844,11.3700,77.62,0.030973
292.3183,11.3700,77.75,0.030743
292.3532,11.3700,77.75,0.030982
292.3873,11.3700,77.38,0.030995
292.4213,11.3700,77.50,0.030966
292.4561,11.3700,77.62,0.030888
292.4902,11.3700,77.62,0.030961
292.5242,11.3700,77.50,0.030914
292.5590,11.3700,77.50,0.030871
292.5931,11.3700,77.62,0.031031
292.6273,11.3700,77.75,0.031073
292.6623,11.3700,77.25,0.031106
292.6963,11.3700,77.50,0.030866
292.7301,11.3700,77.75,0.030726
292.7649,11.3700,77.62,0.030956
292.7989,11.3700,77.38,0.030806
292.8329,11.3700,77.62,0.030913
292.8677,11.3700,77.75,0.030893
292.9016,11.3700,77.75,0.030845
292.9358,11.3700,77.50,0.030990
292.9705,11.3700,77.62,0.030837
293.0044,11.3700,77.75,0.030757
293.0384,11.3700,77.75,0.030877
293.0733,11.3700,77.38,0.030972
293.1074,11.3700,77.62,0.031019
293.1413,11.3700,77.75,0.030771
293.1762,11.6755,77.75,0.031032
293.2104,11.9810,77.38,0.030873
293.2443,11.9810,77.75,0.030793
293.2791,11.9810,77.75,0.030903
293.3131,11.9810,77.75,0.030909
293.3472,11.9810,77.50,0.030959
293.3821,11.9810,77.50,0.030977
293.4163,11.9810,77.62,0.031121
293.4503,11.9810,77.75,0.030888
293.4852,11.9810,77.25,0.030981
293.5193,11.9810,77.38,0.030963
293.5533,11.9810,77.62,0.030954
293.5881,11.9810,77.75,0.030974
293.6223,11.9810,77.62,0.030982
293.6563,11.9810,77.62,0.030866
293.6911,11.9810,77.75,0.030904
293.7252,11.9810,77.75,0.030897
293.7591,11.9810,77.50,0.030831
293.7938,11.9810,77.62,0.030838
293.8279,11.9810,77.75,0.030889
293.8618,11.9810,77.75,0.030794
293.8966,11.9810,77.38,0.030925
293.9306,11.9810,77.62,0.030878
293.9645,11.9810,77.75,0.030747
293.9993,11.9810,77.75,0.030899
294.0332,11.9810,77.50,0.030895
294.0672,11.9810,77.75,0.030844
294.1019,11.9810,77.75,0.030902
294.1360,11.9810,77.75,0.030965
294.1701,11.9810,77.50,0.030900
294.2049,11.9810,77.50,0.030989
294.2387,11.9810,77.62,0.030721
294.2729,11.9810,77.75,0.030997
294.3077,11.9810,77.50,0.030940
294.3420,11.9810,77.75,0.031193
294.3763,12.7465,77.75,0.031133
294.4116,13.5120,77.75,0.031032
294.4457,13.5120,77.75,0.030993
294.4798,13.5120,77.62,0.031020
294.5146,13.5120,77.75,0.030871
294.5485,13.5120,77.75,0.030846
294.5826,13.5120,77.75,0.030998
294.6176,13.5120,77.38,0.031049
294.6516,13.5120,77.62,0.030967
294.6856,13.5120,77.75,0.030881
294.7204,13.5120,77.50,0.030883
294.7544,13.5120,77.50,0.030817
294.7883,13.5120,77.75,0.030801
294.8231,13.5120,77.75,0.030946
294.8572,13.5120,77.75,0.030885
294.8911,13.5120,77.62,0.030772
294.9259,13.5120,77.62,0.030889
294.9599,13.5120,77.62,0.030907
294.9939,13.5120,77.50,0.030943
295.0287,13.5120,77.50,0.030894
295.0627,13.5120,77.75,0.030848
295.0968,13.5120,77.75,0.031012
295.1318,12.8880,77.50,0.031081
295.1662,12.2640,77.50,0.031021
295.2004,12.2640,77.75,0.031061
295.2354,12.2640,77.62,0.031132
295.2695,12.2640,77.62,0.031043
295.3038,12.2640,77.50,0.031113
295.3387,12.2640,77.50,0.031026
295.3730,12.2640,77.62,0.031084
295.4070,12.2640,77.75,0.030916
295.4419,12.2640,77.38,0.030995
295.4760,12.2640,77.38,0.030992
295.5101,12.2640,77.62,0.031003
295.5450,12.2640,77.75,0.031002
295.5793,12.2640,77.62,0.031083
295.6133,12.2640,77.50,0.030994
295.6484,12.2640,77.62,0.031221
295.6825,12.2640,77.75,0.030933
295.7168,12.2640,77.75,0.031131
295.7517,12.2640,77.25,0.030960
295.7858,12.2640,77.50,0.031084
295.8199,12.2640,77.75,0.030960
295.8548,12.2640,77.62,0.031060
295.8890,12.2640,77.50,0.031033
295.9231,12.2640,77.50,0.030944
295.9580,12.2640,77.50,0.031033
295.9921,12.2640,77.62,0.031003
296.0261,12.2640,77.75,0.030797
296.0611,12.2640,77.38,0.031107
296.0951,12.2640,77.62,0.030825
296.1294,12.2640,77.75,0.031167
296.1645,11.8155,77.75,0.031194
296.1988,11.3670,77.38,0.030962
296.2331,11.3670,77.50,0.031121
296.2680,11.3670,77.75,0.030946
296.3020,11.3670,77.75,0.031003
296.3363,11.3670,77.75,0.031089
296.3711,11.3670,77.38,0.030954
296.4053,11.3670,77.62,0.030970
296.4394,11.3670,77.75,0.031015
296.4741,11.3670,77.50,0.030847
296.5084,11.3670,77.38,0.031164
296.5424,11.3670,77.50,0.030861
296.5772,11.3670,77.62,0.030901
296.6115,11.3670,77.75,0.031126
296.6457,11.3670,77.50,0.031058
296.6807,11.3670,77.62,0.031100
296.7148,11.3670,77.75,0.031011
296.7491,11.3670,77.75,0.031110
296.7840,11.3670,77.50,0.031036
296.8181,11.3670,77.50,0.031001
296.8522,11.3670,77.62,0.030942
296.8871,11.3670,77.62,0.031043
296.9214,11.3670,77.75,0.031101
296.9555,11.3670,77.50,0.030937
296.9903,11.3670,77.62,0.030956
297.0244,11.3670,77.75,0.030988
297.0584,11.3670,77.62,0.030805
297.0933,11.3670,77.25,0.030999
297.1275,11.3670,77.50,0.031029
297.1617,11.3670,77.75,0.031118
297.1967,11.3670,77.75,0.031045
297.2308,11.3670,77.38,0.030955
297.2649,11.3670,77.50,0.030944
297.2999,11.3670,77.75,0.031096
297.3342,11.3670,77.75,0.031087
297.3683,11.3670,77.62,0.031023
297.4031,11.3670,77.25,0.030895
297.4374,11.3670,77.50,0.031049
297.4716,11.5445,77.75,0.031071
297.5068,11.7220,77.62,0.031044
297.5410,11.7220,77.38,0.031010
297.5750,11.7220,77.62,0.030940
297.6101,11.7220,77.62,0.031114
297.6442,11.7220,77.50,0.031044
297.6784,11.7220,77.50,0.031033
297.7137,11.7220,77.38,0.031440
297.7480,11.7220,77.62,0.031070
297.7822,11.7220,77.62,0.031115
297.8170,11.7220,77.38,0.030956
297.8511,11.7220,77.38,0.030940
297.8854,11.7220,77.50,0.031101
297.9203,11.7220,77.62,0.031061
297.9545,11.7220,77.62,0.030974
297.9886,11.7220,77.50,0.031013
298.0236,11.7220,77.38,0.031055
298.0577,11.7220,77.62,0.031055
298.0918,11.7220,77.75,0.030919
298.1266,11.7220,77.75,0.030877
298.1606,11.7220,77.50,0.030905
298.1947,11.8420,77.62,0.030949
298.2298,11.9620,77.62,0.030977
298.2638,11.9620,77.62,0.030777
298.2978,11.9620,77.38,0.030958
298.3326,11.9620,77.62,0.030896
298.3668,11.9620,77.75,0.031084
298.4012,11.9620,77.75,0.031229
298.4362,11.9620,77.38,0.031108
298.4704,11.9620,77.38,0.031042
298.5047,11.9620,77.62,0.031124
298.5399,11.9620,77.62,0.031274
298.5739,11.9620,77.62,0.030992
298.6083,11.9620,77.38,0.031154
298.6432,11.9620,77.38,0.031044
298.6776,11.9620,77.62,0.031259
298.7119,11.9620,77.75,0.031164
298.7467,11.9620,77.75,0.030929
298.7809,11.9620,77.38,0.031039
298.8151,11.9620,77.62,0.031087
298.8501,11.9620,77.75,0.031107
298.8844,11.9620,77.75,0.031096
298.9187,11.9620,77.38,0.031077
298.9538,11.9620,77.38,0.031233
298.9879,11.9620,77.62,0.031038
299.0221,11.9620,77.75,0.031090
299.0572,11.9620,77.62,0.031194
299.0916,11.9620,77.25,0.031189
299.1258,11.9620,77.38,0.031165
299.1608,11.9620,77.50,0.031102
299.1950,11.9620,77.62,0.031072
299.2294,12.2540,77.62,0.031183
299.2648,12.5460,77.25,0.031186
299.2989,12.5460,77.25,0.030990
299.3332,12.5460,77.38,0.031164
299.3684,12.5460,77.50,0.031242
299.4028,12.5460,77.38,0.031261
299.4371,12.5460,77.38,0.031097
299.4721,12.5460,77.25,0.031125
299.5063,12.5460,77.25,0.031051
299.5408,12.5460,77.25,0.031260
299.5758,12.5460,77.50,0.031144
299.6100,12.5460,77.38,0.031076
299.6443,12.5460,77.50,0.031125
299.6793,12.5460,77.62,0.031133
299.7136,12.5460,77.62,0.031209
299.7480,12.5460,77.50,0.031267
299.7834,12.5460,77.25,0.031420
299.8177,12.5460,77.38,0.031205
299.8519,12.5460,77.62,0.031087
299.8868,12.5460,77.62,0.031014
299.9211,12.5460,77.75,0.031126
299.9554,12.5460,77.38,0.031122
299.9903,12.5460,77.50,0.031034
300.0245,12.5460,77.62,0.031006
300.0591,12.5460,77.50,0.031435
300.0939,12.5460,77.25,0.030967
300.1280,12.5460,77.50,0.030921
300.1621,12.5460,77.75,0.030988
300.1970,12.5460,77.75,0.031068
300.2310,12.5460,77.62,0.030758
300.2651,12.5460,77.50,0.030987
300.3000,12.5460,77.75,0.031009
300.3343,12.5460,77.75,0.031196
300.3684,12.3590,77.62,0.030915
300.4037,12.1720,77.25,0.031107
300.4378,12.1720,77.38,0.030983
300.4719,12.1720,77.50,0.031004
300.5069,12.1720,77.50,0.031045
300.5411,12.1720,77.38,0.031095
300.5754,12.1720,77.50,0.031107
300.6101,12.1720,77.50,0.030856
300.6442,12.1720,77.62,0.030943
300.6782,12.1720,77.75,0.030825
300.7131,12.1720,77.50,0.031029
300.7471,12.1720,77.75,0.030820
300.7812,12.1720,77.75,0.030941
300.8159,12.1720,77.75,0.030893
300.8501,12.1720,77.50,0.031027
300.8842,12.1720,77.75,0.030971
300.9191,12.1720,77.75,0.030944
300.9533,12.1720,77.75,0.030990
300.9874,12.1720,77.50,0.030910
301.0222,12.1720,77.50,0.030960
301.0562,12.1720,77.62,0.030914
301.0903,12.1720,77.75,0.030940
301.1250,12.1720,77.38,0.030760
301.1590,12.1720,77.62,0.030908
301.1936,13.1610,77.75,0.031015
301.2282,13.1610,77.75,0.030817
301.2623,13.1610,77.62,0.030951
301.2965,13.1610,77.62,0.030997
301.3312,13.1610,77.75,0.030876
301.3652,13.1610,77.75,0.030876
301.3992,13.1610,77.50,0.030922
301.4340,13.1610,77.50,0.030908
301.4680,13.1610,77.75,0.030885
301.5018,13.1610,77.75,0.030701
301.5365,13.1610,77.38,0.030818
301.5706,13.1610,77.62,0.030917
301.6049,13.1610,77.75,0.031130
301.6398,13.1610,77.75,0.031044
301.6739,13.1610,77.62,0.031013
301.7081,13.1610,77.62,0.031004
301.7430,13.1610,77.75,0.031057
301.7773,13.1610,77.75,0.031130
301.8116,13.1610,77.75,0.031038
301.8464,13.1610,77.38,0.030968
301.8806,13.1610,77.50,0.031014
301.9147,13.1610,77.62,0.030899
301.9494,13.1610,77.75,0.030864
301.9835,13.1610,77.50,0.030941
302.0176,13.1610,77.75,0.030968
302.0524,13.1610,77.75,0.030932
302.0864,13.1610,77.75,0.030874
302.1207,13.1610,77.50,0.031096
302.1557,13.1610,77.62,0.031109
302.1897,13.1610,77.75,0.030992
302.2238,13.1610,77.75,0.030900
302.2586,13.1610,77.50,0.030907
302.2928,13.1610,77.62,0.031035
302.3267,13.1610,77.75,0.030805
302.3616,13.1610,77.75,0.030933
302.3958,13.1610,77.75,0.031121
302.4300,13.2255,77.62,0.031091
302.4654,13.2900,77.62,0.031155
302.4996,13.2900,77.75,0.031049
302.5338,13.2900,77.75,0.031088
302.5687,13.2900,77.38,0.031016
302.6028,13.2900,77.62,0.030866
302.6371,13.2900,77.75,0.031135
302.6721,13.2900,77.75,0.031124
302.7061,13.2900,77.75,0.030852
302.7402,13.2900,77.50,0.030962
302.7750,13.2900,77.75,0.030913
302.8091,13.2900,77.62,0.030928
302.8430,13.2900,77.62,0.030802
302.8778,13.2900,77.50,0.030916
302.9120,13.2900,77.75,0.030967
302.9460,13.2900,77.75,0.030879
302.9806,13.2900,77.75,0.030796
303.0146,13.2900,77.50,0.030817
303.0486,13.2900,77.75,0.030769
303.0834,13.2900,77.75,0.030996
303.1174,13.2900,77.75,0.030878
303.1515,13.2900,77.62,0.030979
303.1862,13.2900,77.75,0.030833
303.2202,12.9370,77.75,0.030852
303.2547,12.5840,77.75,0.030960
303.2894,12.5840,77.50,0.030849
303.3234,12.5840,77.75,0.030816
303.3576,12.5840,77.75,0.031129
303.3927,12.5840,77.75,0.031105
303.4267,12.5840,77.38,0.030890
303.4608,12.5840,77.75,0.030946
303.4958,12.5840,77.75,0.031065
303.5299,12.5840,77.75,0.030980
303.5641,12.5840,77.62,0.031110
303.5990,12.5840,77.50,0.031063
303.6333,12.5840,77.75,0.031120
303.6677,12.5840,77.75,0.031134
303.7025,12.5840,77.75,0.030953
303.7369,12.5840,77.50,0.031266
303.7711,12.5840,77.75,0.031075
303.8061,12.5840,77.75,0.031154
303.8405,12.5840,77.62,0.031189
303.8745,12.5840,77.62,0.030944
303.9096,12.5840,77.50,0.031203
303.9439,12.5840,77.75,0.031129
303.9781,12.5840,77.75,0.031077
304.0130,12.5840,77.62,0.030988
304.0472,12.5840,77.50,0.031131
304.0814,12.5840,77.50,0.031051
304.1163,12.5840,77.62,0.031062
304.1507,11.9965,77.75,0.031164
304.1853,11.4090,77.62,0.031176
304.2203,11.4090,77.38,0.031123
304.2545,11.4090,77.62,0.031060
304.2887,11.4090,77.75,0.031046
304.3238,11.4090,77.75,0.031216
304.3579,11.4090,77.75,0.031030
304.3921,11.4090,77.62,0.031063
304.4269,11.4090,77.62,0.030928
304.4610,11.4090,77.62,0.030943
304.4953,11.4090,77.75,0.031183
304.5302,11.4090,77.50,0.031085
304.5645,11.4090,77.62,0.031093
304.5986,11.4090,77.75,0.031032
304.6336,11.4090,77.75,0.031070
304.6678,11.4090,77.50,0.031149
304.7020,11.4090,77.62,0.031044
304.7370,11.4090,77.75,0.031087
304.7711,11.4090,77.75,0.030997
304.8054,11.4090,77.75,0.031108
304.8403,11.4090,77.50,0.031025
304.8744,11.4090,77.75,0.030966
304.9087,11.4090,77.75,0.031167
304.9437,11.4090,77.75,0.031154
304.9780,11.4090,77.50,0.031141
305.0120,11.4090,77.62,0.030886
305.0469,11.4090,77.75,0.031073
305.0811,11.4090,77.62,0.031066
305.1153,11.4090,77.62,0.031024
305.1502,11.4090,77.50,0.031048
305.1845,11.4220,77.75,0.031186
305.2190,11.4350,77.75,0.031107
305.2538,11.4350,77.75,0.030960
305.2881,11.4350,77.25,0.031145
305.3223,11.4350,77.50,0.030982
305.3573,11.4350,77.62,0.031139
305.3917,11.4350,77.62,0.031233
305.4260,11.4350,77.75,0.031250
305.4610,11.4350,77.38,0.031050
305.4953,11.4350,77.62,0.031128
305.5294,11.4350,77.75,0.031046
305.5644,11.4350,77.75,0.031168
305.5986,11.4350,77.75,0.031043
305.6328,11.4350,77.50,0.031060
305.6677,11.4350,77.62,0.030961
305.7019,11.4350,77.75,0.031068
305.7360,11.4350,77.75,0.030985
305.7709,11.4350,77.38,0.031052
305.8053,11.4350,77.62,0.031153
305.8397,11.4350,77.75,0.031309
305.8747,11.4350,77.75,0.031079
305.9089,11.4350,77.75,0.031025
305.9429,11.4350,77.50,0.030910
305.9781,11.4350,77.62,0.031266
306.0122,11.4350,77.75,0.031009
306.0464,11.4350,77.75,0.030992
306.0814,11.4350,77.38,0.031096
306.1155,11.4350,77.50,0.031004
306.1497,11.4350,77.62,0.031122
306.1848,11.4810,77.75,0.031169
306.2196,11.5270,77.75,0.031372
306.2537,11.5270,77.50,0.030980
306.2886,11.5270,77.62,0.030965
306.3229,11.5270,77.75,0.031109
306.3572,11.5270,77.75,0.031200
306.3925,11.5270,77.38,0.031350
306.4266,11.5270,77.50,0.030973
306.4608,11.5270,77.75,0.030982
306.4956,11.5270,77.75,0.030920
306.5299,11.5270,77.75,0.031166
306.5642,11.5270,77.38,0.031165
306.5990,11.5270,77.50,0.030892
306.6332,11.5270,77.62,0.031062
306.6674,11.5270,77.62,0.031072
306.7026,11.5270,77.50,0.031307
306.7369,11.5270,77.50,0.031192
306.7711,11.5270,77.62,0.030959
306.8060,11.5270,77.62,0.031080
306.8403,11.5270,77.62,0.031146
306.8743,11.5270,77.38,0.030854
306.9092,11.5270,77.50,0.030981
306.9433,11.5270,77.75,0.030985
306.9774,11.5270,77.75,0.031041
307.0124,11.5270,77.62,0.031106
307.0467,11.5270,77.38,0.031077
307.0808,11.5270,77.62,0.030975
307.1158,11.5270,77.75,0.031054
307.1499,11.5270,77.75,0.030993
307.1841,11.5270,77.50,0.031024
307.2191,11.4660,77.50,0.031204
307.2537,11.4050,77.62,0.031187
307.2879,11.4050,77.75,0.031009
307.3227,11.4050,77.75,0.030937
307.3570,11.4050,77.50,0.031134
307.3912,11.4050,77.75,0.031078
307.4264,11.4050,77.75,0.031317
