Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
59.5764,5.8170,62.03,125.00,0.029741
59.6763,5.8170,61.49,125.00,0.030001
59.7744,5.8170,61.22,125.00,0.030328
59.8748,6.0120,61.49,125.00,0.030133
59.9750,6.0120,61.49,125.00,0.030131
60.0781,6.0120,61.76,125.00,0.029338
60.1760,6.0120,62.03,125.00,0.029548
60.2711,6.0120,61.76,125.00,0.028737
60.3706,6.0120,62.03,125.00,0.030514
60.4721,6.0120,62.03,125.00,0.031039
60.5691,6.0120,62.03,125.00,0.028634
60.6652,6.0120,62.30,125.00,0.029292
60.7633,6.0120,62.30,125.00,0.029768
