Timestamp (s),Power (W),Temperature (°C),Memory (MB),Inference Time (s)
53.7442,6.8780,56.65,154.00,0.047620
53.8576,6.8780,56.92,154.00,0.043286
53.9708,6.8780,56.92,154.00,0.043975
54.0887,6.8780,56.65,154.00,0.047949
54.2061,6.8780,56.92,154.00,0.047584
54.3222,6.8780,56.92,154.00,0.046233
54.4399,6.8780,56.92,154.00,0.047024
54.5561,6.8780,56.65,154.00,0.046034
54.6722,6.8780,56.65,154.00,0.045833
54.7887,6.8780,56.92,154.00,0.045812
54.9073,6.8780,56.92,154.00,0.048448
55.0249,6.8780,56.92,154.00,0.046987
55.1436,6.8780,56.92,154.00,0.048510
55.2650,6.8780,56.92,154.00,0.048379
55.3840,6.7825,56.92,154.00,0.048048
55.5012,6.6870,56.92,154.00,0.046227
55.6179,6.6870,56.65,154.00,0.046011
55.7369,6.6870,56.65,154.00,0.046556
55.8539,6.6870,56.92,154.00,0.046432
55.9713,6.7655,56.92,154.00,0.046853
56.0889,6.8440,56.65,154.00,0.046233
56.2073,6.8440,56.92,154.00,0.047728
56.3242,6.8440,56.92,154.00,0.046193
56.4402,6.8440,56.65,154.00,0.046102
56.5566,6.8440,56.65,154.00,0.046324
56.6735,6.8440,56.92,154.00,0.046802
56.7905,6.8440,56.65,154.00,0.046444
56.9077,6.8285,56.92,154.00,0.046823
57.0248,6.8130,56.92,154.00,0.045501
57.1418,6.8130,56.92,154.00,0.046165
57.2588,6.8130,56.92,154.00,0.046449
57.3760,6.8130,56.92,154.00,0.046615
57.4935,6.8130,56.65,154.00,0.047100
57.6107,6.8130,56.65,154.00,0.047319
57.7275,6.8130,56.92,154.00,0.046518
57.8444,6.8130,56.65,154.00,0.046140
57.9603,6.8510,56.92,154.00,0.045907
58.0775,6.8890,56.92,154.00,0.046788
58.1943,6.8890,56.65,154.00,0.046341
58.3125,6.8890,56.92,154.00,0.047092
58.4297,6.8890,56.92,154.00,0.046988
58.5508,6.8890,56.92,154.00,0.046260
58.6674,6.8890,56.65,154.00,0.046135
58.7844,6.8890,56.92,154.00,0.046396
58.8979,6.8890,56.92,154.00,0.043149
59.0105,6.8890,56.65,154.00,0.043149
59.1252,6.8890,56.92,154.00,0.045768
59.2420,6.8930,56.92,154.00,0.046108
59.3586,6.8930,56.92,154.00,0.046661
59.4747,6.8930,56.65,154.00,0.046086
59.5909,6.8930,56.92,154.00,0.045840
59.7079,6.8930,56.92,154.00,0.046555
59.8243,6.8930,56.65,154.00,0.046289
59.9419,6.8570,56.92,154.00,0.046444
60.0592,6.8210,56.65,154.00,0.046541
60.1761,6.8210,56.92,154.00,0.046284
60.2902,6.8210,56.92,154.00,0.043629
60.4062,6.8210,56.92,154.00,0.046003
60.5231,6.8210,57.46,154.00,0.045862
60.6397,6.8210,56.92,154.00,0.045600
60.7568,6.8210,56.65,154.00,0.046395
60.8737,6.8210,56.92,154.00,0.046303
60.9954,6.8630,57.19,154.00,0.046692
61.1113,6.8630,56.65,154.00,0.046047
61.2277,6.8630,56.92,154.00,0.045969
61.3437,6.8630,56.92,154.00,0.045944
61.4602,6.8630,56.92,154.00,0.046228
61.5769,6.8630,57.19,154.00,0.046395
61.6954,6.8630,57.46,154.00,0.046765
61.8125,6.8630,56.92,154.00,0.046628
61.9302,6.8305,56.65,154.00,0.047101
62.0474,6.7980,56.92,153.50,0.046068
62.1643,6.7980,56.92,153.00,0.046131
62.2810,6.7980,57.19,153.00,0.045844
62.3978,6.7980,56.92,153.00,0.046212
62.5140,6.7980,56.92,153.50,0.045806
62.6305,6.7980,56.92,154.00,0.046048
62.7503,6.7980,56.65,154.00,0.045660
62.8673,6.7980,56.92,154.00,0.046883
62.9846,6.8020,56.92,154.00,0.046532
63.1011,6.8020,56.92,154.00,0.046351
63.2184,6.8020,57.46,154.00,0.046916
63.3321,6.8020,56.92,154.00,0.044088
63.4477,6.8020,57.46,154.00,0.046434
63.5650,6.8020,56.92,154.00,0.047385
63.6808,6.8020,57.19,154.00,0.045880
63.7969,6.8020,56.92,154.00,0.045771
63.9162,6.8055,56.92,154.00,0.047324
64.0338,6.8090,56.92,154.00,0.047308
64.1517,6.8090,56.92,154.00,0.047540
64.2731,6.8090,56.92,154.00,0.047669
64.3924,6.8090,57.19,154.00,0.046214
64.5148,6.8090,57.73,154.00,0.046946
64.6348,6.8090,56.92,154.00,0.046946
64.7557,6.8090,56.92,154.00,0.047665
64.8757,6.8090,57.19,154.00,0.047202
64.9977,6.6570,56.92,154.00,0.047801
65.1159,6.6570,56.92,154.00,0.045616
65.2333,6.6570,57.19,154.00,0.046400
65.3497,6.6570,57.46,154.00,0.045754
65.4639,6.6570,56.92,154.00,0.042927
65.5767,6.6570,57.19,154.00,0.042924
65.6926,6.6570,56.92,154.00,0.045840
65.8092,6.6570,56.92,154.00,0.046180
65.9268,6.6910,56.92,154.00,0.046937
66.0439,6.7250,57.19,154.00,0.046796
66.1602,6.7250,56.38,154.00,0.046169
66.2743,6.7250,56.92,154.00,0.043458
66.3874,6.7250,57.19,154.00,0.043668
66.5012,6.7250,56.92,154.00,0.043777
66.6157,6.7250,56.92,154.00,0.044298
66.7312,6.7250,56.92,154.00,0.045181
66.8472,6.7250,57.19,154.00,0.045578
66.9640,6.7750,57.19,154.00,0.046163
67.0810,6.8250,57.73,154.00,0.046231
67.1982,6.8250,57.19,154.00,0.046358
67.3150,6.8250,56.92,154.00,0.046480
67.4310,6.8250,57.46,154.00,0.046225
67.5476,6.8250,56.92,154.00,0.046374
67.6634,6.8250,56.92,154.00,0.045679
67.7795,6.8250,57.19,154.00,0.045843
67.8956,6.8250,57.46,154.00,0.045661
68.0114,6.8470,57.46,154.00,0.045472
68.1283,6.8470,56.92,154.00,0.046863
68.2446,6.8470,57.19,154.00,0.046231
68.3614,6.8470,57.19,154.00,0.046442
