Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
279.2364,6.1870,60.69,0.049419
279.2914,6.1870,60.42,0.048084
279.3484,6.1870,60.42,0.048197
279.4040,6.1870,60.42,0.048360
279.4614,6.1870,60.42,0.048419
279.5177,6.1870,60.69,0.049015
279.5748,6.1870,60.42,0.048818
279.6297,6.1870,60.69,0.048022
279.6855,6.1870,60.15,0.047366
279.7417,6.1870,60.69,0.049096
279.7977,6.1870,60.69,0.047636
279.8543,6.1870,60.69,0.049170
279.9109,6.1870,60.42,0.048287
279.9666,6.1870,60.15,0.048283
280.0221,6.1870,60.42,0.046709
280.0724,6.1870,60.69,0.043586
280.1251,6.1870,60.42,0.044587
280.1760,6.1870,60.42,0.043948
280.2291,6.1870,60.42,0.045204
280.2814,6.1870,60.69,0.045672
280.3405,6.1870,60.15,0.050541
280.3963,6.1870,60.42,0.048562
280.4546,6.1870,60.15,0.049756
280.5093,6.1870,60.42,0.047496
280.5668,6.1870,60.69,0.048975
280.6217,6.1870,60.15,0.047606
280.6793,6.1870,60.15,0.048835
280.7349,6.1870,60.42,0.048351
280.7918,6.1870,60.42,0.048574
280.8472,6.1870,60.42,0.048271
280.9051,6.1870,60.69,0.049558
280.9605,6.1870,60.69,0.048326
281.0168,6.1870,60.69,0.047604
281.0734,6.1870,60.69,0.049296
281.1295,6.1870,60.95,0.047850
281.1855,6.1870,60.42,0.048761
281.2417,6.1870,60.69,0.048190
281.2973,6.1870,60.15,0.048346
281.3546,6.1870,60.42,0.048718
281.4109,6.1870,60.69,0.049017
281.4677,6.1870,60.42,0.048537
281.5233,6.1870,60.69,0.048317
281.5811,6.1870,60.42,0.049459
281.6353,6.1870,60.42,0.047170
281.6933,6.1870,60.15,0.049495
281.7476,6.1870,60.42,0.047355
281.8052,6.1870,60.69,0.049281
281.8608,6.1870,60.95,0.048435
281.9187,6.1870,60.95,0.048988
281.9744,6.1870,60.69,0.048513
282.0306,6.1870,60.42,0.047664
282.0862,6.1870,60.15,0.048372
282.1424,6.1870,60.42,0.047694
282.1981,6.1870,60.69,0.048572
282.2551,6.1870,60.69,0.047950
282.3119,6.1870,60.42,0.049408
282.3683,6.1870,60.42,0.048506
282.4224,6.1870,60.42,0.046802
282.4788,6.1870,60.69,0.048062
282.5342,6.1870,60.69,0.048049
282.5907,6.1870,60.69,0.048648
282.6455,6.1870,60.69,0.047614
282.7029,6.1870,60.42,0.049082
282.7586,6.1870,60.69,0.048046
282.8148,6.1870,60.69,0.048034
282.8707,6.1870,60.42,0.048321
282.9278,6.1870,60.42,0.048778
282.9830,6.1870,60.42,0.048080
283.0402,6.1870,60.42,0.048637
283.0960,6.1870,60.42,0.048459
283.1530,6.1870,60.69,0.048504
283.2089,6.1870,60.42,0.048827
283.2654,6.1870,60.69,0.047955
283.3208,6.1870,60.69,0.048303
283.3731,6.1870,60.69,0.044533
283.4238,6.1870,60.69,0.044140
283.4763,6.1870,60.42,0.044580
283.5270,6.1870,60.42,0.044032
283.5798,6.1870,60.42,0.044912
283.6360,6.1870,60.42,0.049295
283.6922,6.1870,60.15,0.047711
283.7482,6.1870,60.95,0.048572
283.8048,6.1870,60.42,0.048162
283.8602,6.1870,60.69,0.048055
283.9170,6.1870,60.69,0.048788
283.9709,6.1870,60.69,0.047060
284.0247,6.1870,60.15,0.045883
284.0791,6.1870,60.42,0.047733
284.1357,6.1870,60.42,0.048162
284.1910,6.1870,60.42,0.047524
284.2462,6.1870,60.69,0.047269
284.3050,6.1870,60.69,0.051494
284.3638,6.1870,60.95,0.050806
284.4184,6.1870,60.42,0.047822
284.4722,6.1910,60.69,0.044339
284.5232,6.1910,60.69,0.044351
284.5750,6.1910,60.69,0.044106
284.6265,6.1910,60.42,0.044714
284.6826,6.1910,60.69,0.047989
284.7385,6.1910,60.69,0.048634
284.7959,6.1910,60.69,0.049357
284.8533,6.1910,60.69,0.050632
284.9101,6.2100,60.95,0.048794
284.9683,6.2290,60.69,0.050823
285.0228,6.2290,60.42,0.046707
285.0784,6.2290,60.69,0.048721
285.1345,6.2290,60.69,0.048133
285.1887,6.2290,60.42,0.047127
285.2446,6.2290,60.42,0.047829
285.2983,6.2290,60.69,0.046775
285.3514,6.2290,60.42,0.045259
285.4060,6.2290,60.69,0.047719
285.4623,6.2290,60.42,0.048437
285.5172,6.2290,60.69,0.047866
285.5739,6.2290,60.69,0.048537
285.6282,6.2290,60.42,0.047453
285.6858,6.2290,60.42,0.049804
285.7407,6.2290,60.95,0.047844
285.7919,6.2290,60.15,0.043505
285.8423,6.2290,60.95,0.043774
285.8948,6.2290,60.69,0.044676
285.9493,6.2005,60.15,0.047710
286.0061,6.1720,60.42,0.048234
286.0609,6.1720,60.95,0.047844
286.1168,6.1720,60.15,0.047657
286.1719,6.1720,60.95,0.048347
286.2274,6.1720,60.69,0.047556
286.2805,6.1720,60.42,0.046189
286.3321,6.1720,60.42,0.043952
286.3833,6.1720,60.69,0.044480
286.4356,6.1720,60.42,0.044240
286.4871,6.1720,60.42,0.044842
286.5400,6.1720,60.69,0.045078
286.5961,6.1720,60.42,0.049232
286.6491,6.1720,60.15,0.045040
286.7000,6.1720,60.42,0.044395
286.7521,6.1720,60.95,0.044490
286.8035,6.1720,60.15,0.044689
286.8558,6.1720,60.95,0.044445
286.9126,6.2140,61.22,0.050006
286.9692,6.2560,60.42,0.047975
287.0266,6.2560,60.15,0.049836
287.0814,6.2560,60.42,0.046377
287.1332,6.2560,60.15,0.045203
287.1858,6.2560,60.42,0.044885
287.2386,6.2560,60.69,0.045834
287.2981,6.2560,61.22,0.051234
287.3542,6.2560,60.42,0.048953
287.4071,6.2560,60.69,0.045056
287.4607,6.2560,60.42,0.046596
287.5193,6.2560,60.42,0.050525
287.5753,6.2560,60.69,0.049071
287.6351,6.2560,60.69,0.051713
287.6914,6.2560,60.69,0.049363
287.7485,6.2560,60.42,0.048970
287.8032,6.2560,60.95,0.047918
287.8584,6.2560,60.42,0.047078
287.9141,6.1800,60.15,0.048187
287.9700,6.1800,60.95,0.047993
288.0239,6.1800,60.42,0.046964
288.0764,6.1800,60.69,0.044813
288.1272,6.1800,60.42,0.044165
288.1793,6.1800,60.42,0.044224
288.2303,6.1800,60.69,0.044106
288.2839,6.1800,60.69,0.045700
288.3402,6.1800,60.69,0.048909
288.3951,6.1800,60.95,0.047171
288.4508,6.1800,60.69,0.048674
288.5068,6.1800,60.69,0.047907
288.5630,6.1800,60.42,0.049222
288.6187,6.1800,60.69,0.047831
288.6736,6.1800,60.42,0.047924
288.7296,6.1800,60.69,0.047981
288.7842,6.1800,60.42,0.047735
288.8403,6.1800,60.69,0.048276
288.8950,6.1855,60.15,0.047643
288.9525,6.1910,60.95,0.049083
289.0075,6.1910,60.69,0.048118
289.0640,6.1910,60.42,0.048695
289.1179,6.1910,60.69,0.046923
289.1746,6.1910,60.42,0.048803
289.2293,6.1910,60.42,0.047809
289.2845,6.1910,60.69,0.047108
289.3387,6.1910,60.42,0.047274
289.3949,6.1910,60.69,0.047788
289.4501,6.1910,60.42,0.048223
289.5047,6.1910,60.69,0.046597
289.5560,6.1910,60.42,0.044433
289.6087,6.1910,60.95,0.044928
289.6597,6.1910,60.42,0.044432
289.7123,6.1910,61.22,0.044789
289.7642,6.1910,60.42,0.045047
289.8203,6.1910,60.69,0.048011
289.8758,6.1855,60.42,0.048816
289.9315,6.1800,60.69,0.047412
289.9872,6.1800,60.69,0.048842
290.0426,6.1800,60.42,0.047419
290.0991,6.1800,60.69,0.049567
290.1556,6.1800,60.42,0.048373
290.2097,6.1800,60.69,0.047343
290.2662,6.1800,60.95,0.048462
290.3214,6.1800,60.15,0.048311
290.3780,6.1800,60.42,0.048528
290.4320,6.1800,60.42,0.047158
290.4882,6.1800,60.95,0.048355
290.5422,6.1800,60.42,0.047053
290.5991,6.1800,60.69,0.048863
290.6537,6.1800,60.69,0.047684
290.7106,6.1800,61.22,0.048636
290.7645,6.1800,60.42,0.047166
290.8204,6.1800,60.42,0.047856
290.8730,6.1800,60.69,0.045902
290.9285,6.1800,60.69,0.047529
290.9838,6.1800,60.69,0.048563
291.0398,6.1800,60.42,0.047989
291.0954,6.1800,60.69,0.048658
291.1507,6.1800,60.42,0.047356
291.2064,6.1800,60.42,0.048832
291.2623,6.1800,60.95,0.047951
291.3175,6.1800,60.95,0.048256
291.3737,6.1800,60.15,0.047832
291.4291,6.1800,60.69,0.048473
291.4852,6.1800,60.42,0.048005
291.5392,6.1800,60.42,0.047187
291.5959,6.1800,60.69,0.048477
291.6497,6.1800,60.69,0.046815
291.7054,6.1800,60.42,0.047779
291.7600,6.1800,60.42,0.047659
291.8165,6.1800,60.42,0.048251
291.8710,6.1800,60.69,0.047315
291.9280,6.1800,60.95,0.048546
291.9812,6.1800,60.69,0.046469
292.0387,6.1800,60.69,0.049359
292.0948,6.1855,61.22,0.049139
292.1515,6.1910,60.69,0.048293
292.2059,6.1910,60.95,0.047532
292.2621,6.1910,60.69,0.048139
292.3179,6.1910,60.95,0.048407
292.3733,6.1910,60.69,0.047181
292.4273,6.1910,60.69,0.047308
292.4831,6.1910,60.42,0.047894
292.5391,6.1910,60.42,0.049094
292.5946,6.1910,60.95,0.047742
292.6501,6.1910,60.42,0.048687
292.7058,6.1910,60.69,0.047683
292.7616,6.1910,60.15,0.048547
292.8167,6.1910,60.69,0.047008
292.8723,6.1950,60.95,0.048826
292.9296,6.1990,60.69,0.048783
292.9844,6.1990,60.69,0.047926
293.0409,6.1990,60.69,0.048348
293.0954,6.1990,60.69,0.047395
293.1523,6.1990,60.69,0.048882
293.2066,6.1990,60.69,0.047267
293.2639,6.1990,60.42,0.049267
293.3189,6.1990,60.69,0.048033
293.3745,6.1990,60.69,0.047376
293.4294,6.1990,60.42,0.048057
293.4854,6.1990,60.69,0.048050
293.5387,6.1990,60.69,0.046473
293.5926,6.1990,60.42,0.045868
293.6482,6.1990,60.69,0.048713
293.7038,6.1990,60.42,0.047346
293.7591,6.1990,60.42,0.048342
293.8151,6.1990,60.42,0.047854
293.8706,6.1990,60.69,0.048700
293.9267,6.2100,60.42,0.047434
293.9830,6.2100,60.69,0.049454
294.0386,6.2100,60.42,0.047518
294.0932,6.2100,60.42,0.047701
294.1486,6.2100,60.69,0.047453
294.2027,6.2100,60.42,0.047398
294.2590,6.2100,60.69,0.048168
294.3267,6.2100,60.42,0.060544
294.3832,6.2100,60.95,0.048517
294.4375,6.2100,60.42,0.047469
294.4933,6.2100,60.69,0.047843
294.5475,6.2100,60.42,0.047223
294.6042,6.2100,60.42,0.048468
294.6589,6.2100,60.95,0.048015
294.7151,6.2100,60.95,0.047943
294.7696,6.2100,60.42,0.047522
294.8257,6.2100,60.69,0.047868
294.8814,6.2140,60.42,0.048857
294.9372,6.2180,60.42,0.047318
294.9930,6.2180,60.42,0.048846
295.0487,6.2180,60.69,0.047405
295.1049,6.2180,60.69,0.049475
295.1606,6.2180,60.42,0.047788
295.2165,6.2180,60.69,0.048964
295.2728,6.2180,60.69,0.048568
295.3279,6.2180,60.42,0.047971
295.3843,6.2180,60.69,0.048513
295.4389,6.2180,60.42,0.047802
295.4953,6.2180,60.69,0.048420
295.5492,6.2180,60.42,0.047000
295.6064,6.2180,60.69,0.049067
295.6609,6.2180,60.95,0.047587
295.7171,6.2180,60.42,0.048354
295.7722,6.2180,60.95,0.048181
295.8290,6.2180,60.69,0.048792
295.8832,6.2180,60.42,0.047605
295.9392,6.2180,60.69,0.047974
295.9939,6.2180,60.95,0.047666
296.0497,6.2180,60.42,0.047883
296.1041,6.2180,60.69,0.047341
296.1591,6.2180,60.95,0.047080
296.2138,6.2180,60.69,0.047707
296.2712,6.2180,60.69,0.049134
296.3280,6.2180,60.69,0.049994
296.3838,6.2180,60.15,0.047652
296.4406,6.2180,60.69,0.049671
296.4970,6.2180,61.22,0.048042
296.5533,6.2180,60.15,0.049304
296.6099,6.2180,60.15,0.048248
296.6646,6.2180,60.69,0.047094
296.7162,6.2180,60.15,0.043661
296.7671,6.2180,60.69,0.044322
296.8203,6.2180,60.69,0.045284
296.8716,6.2180,60.42,0.044617
296.9248,6.2180,60.95,0.045378
296.9802,6.2180,60.69,0.048095
297.0371,6.2180,60.15,0.048208
297.0927,6.2180,60.42,0.048309
297.1508,6.2160,60.42,0.049659
297.2067,6.2140,60.42,0.048005
297.2661,6.2140,60.42,0.050552
297.3224,6.2140,60.69,0.048987
297.3798,6.2140,60.69,0.048581
297.4358,6.2140,60.42,0.048774
297.4922,6.2140,60.69,0.047298
297.5484,6.2140,60.42,0.048840
297.6046,6.2140,60.42,0.047344
297.6619,6.2140,60.69,0.050088
297.7187,6.2140,60.42,0.047922
297.7764,6.2140,61.22,0.050202
297.8331,6.2140,60.69,0.048240
297.8855,6.2140,60.42,0.045164
297.9377,6.2140,60.69,0.044144
297.9885,6.2140,60.69,0.043974
298.0413,6.2140,60.69,0.044594
298.0929,6.2140,60.69,0.044754
298.1518,6.2140,60.69,0.050208
298.2077,6.2140,60.69,0.048584
298.2650,6.2140,60.95,0.048664
298.3195,6.2140,60.95,0.047505
298.3782,6.2140,60.69,0.049994
298.4330,6.2140,60.42,0.047187
298.4915,6.2140,60.95,0.049851
298.5466,6.2140,60.69,0.048174
298.6044,6.2140,60.42,0.049068
298.6613,6.2140,61.22,0.049434
298.7184,6.2140,60.69,0.048210
298.7743,6.2140,60.95,0.048676
298.8316,6.2140,60.95,0.048491
298.8889,6.2140,60.69,0.050270
298.9460,6.2140,60.15,0.048298
299.0016,6.2140,60.69,0.048479
299.0577,6.2140,60.15,0.047898
299.1141,6.2140,60.69,0.048995
299.1726,6.2060,60.95,0.048656
299.2287,6.2060,60.69,0.048577
299.2859,6.2060,60.42,0.049169
299.3410,6.2060,60.69,0.047706
299.3989,6.2060,60.95,0.049456
299.4531,6.2060,60.95,0.047034
299.5110,6.2060,60.42,0.049115
299.5655,6.2060,60.69,0.047335
299.6232,6.2060,60.42,0.048918
299.6793,6.2060,60.95,0.048723
299.7370,6.2060,60.69,0.048693
299.7933,6.2060,60.42,0.049352
299.8503,6.2060,60.69,0.047716
299.9070,6.2005,60.69,0.049243
299.9613,6.1950,60.69,0.045346
300.0125,6.1950,60.42,0.044683
300.0645,6.1950,60.42,0.044305
300.1170,6.1950,60.42,0.045803
300.1706,6.1950,60.69,0.045169
300.2254,6.1950,60.95,0.048021
300.2830,6.1950,60.95,0.049275
300.3388,6.1950,60.95,0.048275
300.3924,6.1950,60.69,0.044972
300.4433,6.1950,60.42,0.044331
300.4953,6.1950,60.69,0.044175
300.5462,6.1950,60.69,0.044144
300.5984,6.1950,60.69,0.044337
300.6502,6.1950,60.69,0.045028
300.7069,6.1950,60.69,0.048344
300.7624,6.1950,60.69,0.047912
300.8187,6.1950,60.69,0.047867
300.8750,6.2120,60.69,0.048687
300.9339,6.2290,60.69,0.049372
300.9889,6.2290,60.69,0.047322
301.0449,6.2290,60.42,0.047949
301.1002,6.2290,60.69,0.048447
301.1558,6.2290,60.42,0.047518
301.2100,6.2290,60.95,0.047136
301.2674,6.2290,60.95,0.049051
301.3245,6.2290,60.42,0.049509
301.3809,6.2290,60.15,0.048034
301.4373,6.2290,60.95,0.049015
301.4939,6.2290,60.95,0.047982
301.5497,6.2290,60.42,0.048525
301.6047,6.2290,60.42,0.046814
301.6604,6.2290,60.95,0.048453
301.7168,6.2290,60.69,0.048130
301.7730,6.2290,60.95,0.049029
301.8294,6.2290,60.42,0.048193
301.8860,6.2155,60.69,0.049143
301.9437,6.2020,60.95,0.048799
301.9996,6.2020,60.42,0.048740
302.0570,6.2020,60.15,0.048749
302.1123,6.2020,60.69,0.048000
302.1701,6.2020,60.42,0.049815
302.2258,6.2020,60.69,0.048309
302.2837,6.2020,60.95,0.049231
302.3402,6.2020,60.69,0.049453
302.3974,6.2020,60.69,0.048522
302.4537,6.2020,60.69,0.048701
302.5109,6.2020,60.42,0.048292
302.5663,6.2020,60.15,0.048461
302.6226,6.2020,60.95,0.047495
302.6800,6.2020,60.69,0.050168
302.7362,6.2020,60.69,0.047982
302.7927,6.2020,60.69,0.049034
302.8486,6.2020,60.69,0.047819
302.9056,6.1985,60.42,0.049664
302.9627,6.1950,60.69,0.048017
303.0179,6.1950,60.69,0.048015
303.0751,6.1950,60.69,0.048726
303.1308,6.1950,60.95,0.048303
303.1854,6.1950,60.42,0.045802
303.2415,6.1950,60.42,0.048651
303.2993,6.1950,60.69,0.049147
303.3551,6.1950,60.69,0.048312
303.4131,6.1950,60.42,0.048770
303.4688,6.1950,60.95,0.048180
303.5261,6.1950,60.95,0.048138
303.5818,6.1950,60.69,0.048377
303.6392,6.1950,61.22,0.048839
303.6956,6.1950,60.69,0.048979
303.7495,6.1950,60.95,0.044903
303.8004,6.1950,60.69,0.044322
303.8531,6.1950,60.95,0.044558
303.9039,6.1950,60.95,0.044231
303.9567,6.1950,60.69,0.044448
304.0121,6.1950,60.42,0.048566
304.0691,6.1870,60.69,0.047528
304.1210,6.1870,60.69,0.044952
304.1740,6.1870,60.69,0.044613
304.2251,6.1870,60.69,0.044261
304.2806,6.1870,60.69,0.046968
304.3326,6.1870,60.42,0.045291
304.3898,6.1870,60.95,0.048721
304.4459,6.1870,60.95,0.048727
304.5037,6.1870,60.69,0.049103
304.5593,6.1870,60.69,0.048501
304.6174,6.1870,61.22,0.049233
304.6735,6.1870,60.15,0.048429
304.7315,6.1870,60.69,0.049055
304.7866,6.1870,60.42,0.048006
304.8451,6.1870,60.69,0.049429
304.9015,6.1815,60.95,0.049159
304.9594,6.1760,60.95,0.048450
305.0146,6.1760,60.69,0.047942
305.0717,6.1760,60.95,0.048328
305.1275,6.1760,60.69,0.048121
305.1848,6.1760,60.42,0.048016
305.2414,6.1760,60.42,0.049705
305.2987,6.1760,60.42,0.048763
305.3551,6.1760,60.95,0.048912
305.4126,6.1760,60.69,0.048810
305.4689,6.1760,60.69,0.048918
305.5268,6.1760,60.95,0.049193
305.5819,6.1760,61.22,0.047818
305.6391,6.1760,60.69,0.048254
305.6952,6.1760,60.69,0.048414
305.7517,6.1760,60.69,0.048100
305.8075,6.1760,60.95,0.048193
305.8611,6.1760,60.69,0.045556
305.9138,6.1760,60.95,0.045961
305.9714,6.1680,60.69,0.048651
306.0280,6.1600,60.95,0.048861
306.0851,6.1600,60.42,0.048069
306.1410,6.1600,60.69,0.048912
306.1984,6.1600,60.42,0.048532
306.2552,6.1600,60.69,0.049179
306.3128,6.1600,60.69,0.048767
306.3687,6.1600,60.69,0.048880
306.4250,6.1600,60.69,0.047744
306.4815,6.1600,60.69,0.049154
306.5383,6.1600,60.69,0.048007
306.5972,6.1600,60.69,0.051630
306.6547,6.1600,61.22,0.048987
306.7106,6.1600,60.69,0.048406
306.7683,6.1600,60.69,0.048828
306.8242,6.1600,60.69,0.048276
306.8817,6.1600,60.42,0.049043
306.9364,6.1600,60.95,0.047460
306.9934,6.1600,60.69,0.048384
307.0488,6.1600,60.69,0.048218
307.1058,6.1600,60.95,0.047918
307.1613,6.1600,60.42,0.048397
307.2186,6.1600,60.95,0.048220
307.2741,6.1600,60.42,0.048026
307.3314,6.1600,60.69,0.048285
307.3877,6.1600,60.69,0.049240
307.4446,6.1600,60.95,0.047964
307.5010,6.1600,60.69,0.049228
307.5581,6.1600,60.95,0.048722
307.6138,6.1600,60.95,0.048162
307.6715,6.1600,60.69,0.048734
307.7271,6.1600,60.95,0.048434
307.7852,6.1600,60.69,0.049470
307.8408,6.1600,60.69,0.048506
307.8943,6.1600,60.95,0.044980
307.9453,6.1600,60.69,0.044114
307.9989,6.1600,60.69,0.045497
308.0513,6.1600,60.95,0.045304
308.1070,6.1600,60.69,0.047445
308.1621,6.1600,60.42,0.048121
308.2200,6.1600,60.69,0.049073
308.2762,6.1830,61.22,0.049225
308.3354,6.2060,61.22,0.049989
308.3902,6.2060,60.69,0.047346
308.4472,6.2060,60.42,0.048211
308.5031,6.2060,60.69,0.048616
308.5599,6.2060,60.95,0.048260
308.6139,6.2060,60.69,0.046888
308.6699,6.2060,60.95,0.047741
308.7269,6.2060,60.42,0.049510
308.7828,6.2060,60.69,0.047659
308.8397,6.2060,60.95,0.049270
308.8972,6.2040,60.69,0.048748
308.9535,6.2020,60.69,0.048318
309.0109,6.2020,60.69,0.049131
309.0675,6.2020,60.95,0.048925
309.1251,6.2020,60.69,0.048840
309.1804,6.2020,60.95,0.047966
309.2373,6.2020,60.69,0.048744
309.2930,6.2020,60.95,0.048514
309.3503,6.2020,60.95,0.048611
309.4051,6.2020,60.95,0.047816
309.4623,6.2020,60.95,0.048627
309.5182,6.2020,60.95,0.048692
309.5754,6.2020,60.95,0.048532
309.6317,6.2020,60.95,0.048792
309.6890,6.2020,60.69,0.048563
309.7447,6.2020,60.95,0.048324
309.8011,6.2020,60.69,0.047490
309.8541,6.2020,60.69,0.046186
309.9111,6.2115,60.42,0.049139
309.9677,6.2210,60.42,0.048307
310.0245,6.2210,60.69,0.048502
310.0802,6.2210,60.95,0.048249
310.1381,6.2210,60.69,0.048907
310.1936,6.2210,60.95,0.047679
310.2515,6.2210,60.69,0.049160
310.3073,6.2210,60.42,0.048323
310.3646,6.2210,61.22,0.049238
310.4192,6.2210,61.22,0.047814
310.4760,6.2210,60.69,0.048601
310.5306,6.2210,60.42,0.047879
310.5856,6.2210,60.42,0.046863
310.6415,6.2210,60.42,0.048485
310.6976,6.2210,60.69,0.048008
310.7498,6.2210,60.15,0.045301
310.8027,6.2210,60.95,0.045094
310.8566,6.2210,60.69,0.047027
310.9123,6.2115,60.69,0.047674
310.9673,6.2020,60.69,0.047888
311.0226,6.2020,60.69,0.046984
311.0782,6.2020,60.69,0.048858
311.1339,6.2020,60.95,0.047614
311.1897,6.2020,61.22,0.048639
311.2460,6.2020,60.69,0.048305
311.2998,6.2020,60.42,0.046944
311.3558,6.2020,60.69,0.047915
311.4113,6.2020,60.95,0.048560
311.4676,6.2020,60.69,0.048298
311.5221,6.2020,60.95,0.047367
311.5788,6.2020,61.22,0.048794
311.6340,6.2020,61.22,0.048046
311.6906,6.2020,60.95,0.048753
311.7448,6.2020,60.69,0.047220
311.8020,6.2020,60.95,0.049138
311.8573,6.2020,60.42,0.048357
311.9137,6.1985,61.22,0.048265
311.9667,6.1950,60.95,0.045878
312.0189,6.1950,60.69,0.044405
312.0703,6.1950,60.69,0.044631
312.1226,6.1950,60.42,0.044449
312.1744,6.1950,60.69,0.044889
312.2301,6.1950,60.95,0.047591
312.2859,6.1950,60.95,0.048655
312.3405,6.1950,60.69,0.046606
312.3940,6.1950,60.69,0.046879
312.4496,6.1950,60.42,0.047299
312.5056,6.1950,60.95,0.049112
312.5609,6.1950,60.95,0.047316
312.6169,6.1950,60.69,0.049340
312.6722,6.1950,60.95,0.047193
312.7284,6.1950,60.95,0.049113
312.7837,6.1950,60.95,0.047479
312.8384,6.1950,60.42,0.047767
312.8960,6.1875,60.42,0.049265
312.9515,6.1800,61.22,0.048308
313.0075,6.1800,60.95,0.048078
313.0614,6.1800,60.69,0.047106
313.1175,6.1800,60.69,0.048142
313.1719,6.1800,60.69,0.047338
313.2298,6.1800,60.42,0.049809
313.2839,6.1800,60.95,0.047056
313.3400,6.1800,60.95,0.047968
313.3944,6.1800,60.69,0.047575
313.4507,6.1800,60.15,0.048168
313.5057,6.1800,60.95,0.048179
313.5619,6.1800,61.22,0.047924
313.6166,6.1800,60.95,0.047849
313.6714,6.1800,60.69,0.046875
313.7278,6.1800,61.22,0.049471
313.7839,6.1800,60.69,0.047987
313.8398,6.1800,61.22,0.049102
313.8969,6.1835,61.22,0.049301
313.9528,6.1870,60.95,0.048686
314.0082,6.1870,60.69,0.047545
314.0632,6.1870,60.95,0.048170
314.1183,6.1870,60.42,0.047019
314.1740,6.1870,61.22,0.048761
314.2306,6.1870,60.69,0.048573
314.2857,6.1870,60.69,0.048200
314.3426,6.1870,60.69,0.048534
314.3980,6.1870,60.95,0.047986
314.4559,6.1870,60.95,0.049165
314.5115,6.1870,60.42,0.048334
314.5685,6.1870,61.22,0.048197
314.6238,6.1870,60.42,0.048419
314.6801,6.1870,60.42,0.047933
314.7356,6.1870,60.69,0.048342
314.7922,6.1870,60.69,0.047956
314.8477,6.1870,60.95,0.048544
314.9045,6.1870,60.69,0.048603
314.9612,6.1870,60.69,0.049160
315.0178,6.1870,60.95,0.047996
315.0748,6.1870,60.69,0.049687
315.1308,6.1870,60.95,0.047736
315.1871,6.1870,61.22,0.048627
315.2449,6.1870,60.42,0.049452
315.3013,6.1870,60.95,0.049095
315.3585,6.1870,60.95,0.048443
315.4138,6.1870,60.42,0.048084
315.4716,6.1870,60.69,0.049126
315.5265,6.1870,60.95,0.047367
315.5838,6.1870,60.69,0.049087
315.6390,6.1870,60.69,0.048153
315.6969,6.1870,60.42,0.049644
315.7524,6.1870,60.69,0.048661
315.8096,6.1870,60.69,0.048669
315.8654,6.1870,60.69,0.048427
315.9232,6.2060,60.69,0.048258
315.9783,6.2060,60.95,0.047880
316.0348,6.2060,60.69,0.048203
316.0915,6.2060,60.95,0.049244
316.1477,6.2060,60.69,0.047878
316.2036,6.2060,60.69,0.048820
316.2556,6.2060,60.69,0.044230
316.3085,6.2060,61.22,0.045856
316.3616,6.2060,60.95,0.045584
316.4155,6.2060,60.69,0.046939
316.4724,6.2060,60.95,0.048734
316.5284,6.2060,60.15,0.048436
316.5856,6.2060,60.95,0.048733
316.6405,6.2060,60.69,0.047603
316.6980,6.2060,60.42,0.049156
316.7505,6.2060,60.95,0.044815
316.8027,6.2060,60.42,0.044322
316.8534,6.2060,60.42,0.043940
316.9078,6.2060,60.95,0.046045
316.9630,6.1985,60.69,0.047869
317.0216,6.1910,61.22,0.049387
317.0764,6.1910,61.22,0.047481
317.1346,6.1910,61.22,0.048955
317.1899,6.1910,61.22,0.047834
317.2472,6.1910,60.95,0.048576
317.3040,6.1910,60.95,0.049408
317.3601,6.1910,60.69,0.047579
317.4184,6.1910,60.69,0.050659
317.4760,6.1910,60.95,0.049274
317.5338,6.1910,60.95,0.050810
317.5906,6.1910,60.69,0.048741
317.6466,6.1910,60.95,0.048998
317.7012,6.1910,60.69,0.046427
317.7527,6.1910,60.42,0.044723
317.8048,6.1910,60.95,0.044337
317.8565,6.1910,60.69,0.044970
317.9095,6.1910,60.95,0.045171
317.9633,6.1910,60.95,0.047023
318.0186,6.1910,60.69,0.047372
318.0748,6.1855,60.69,0.049086
318.1344,6.1800,61.22,0.050996
318.1906,6.1800,60.69,0.048442
318.2485,6.1800,61.22,0.049585
318.3045,6.1800,60.95,0.049196
318.3631,6.1800,60.69,0.050272
318.4193,6.1800,60.95,0.049100
318.4779,6.1800,61.22,0.050281
318.5353,6.1800,60.95,0.050478
318.5928,6.1800,60.95,0.049515
318.6501,6.1800,61.22,0.050327
318.7068,6.1800,60.95,0.048718
318.7644,6.1800,60.69,0.050603
318.8213,6.1800,60.95,0.049095
318.8790,6.1800,60.69,0.050936
318.9348,6.1800,60.69,0.047252
318.9853,6.1800,61.22,0.043732
319.0377,6.1800,61.22,0.044658
319.0884,6.1800,60.95,0.043942
319.1406,6.1800,60.95,0.044497
319.1939,6.1800,60.69,0.046261
319.2523,6.1800,60.95,0.050380
319.3076,6.1800,60.69,0.048353
319.3646,6.1800,60.95,0.048843
319.4208,6.1800,60.95,0.048872
319.4785,6.1800,60.95,0.049727
319.5343,6.1800,60.69,0.048835
319.5934,6.1800,61.22,0.050921
319.6504,6.1800,60.95,0.049973
319.7084,6.1800,61.22,0.049961
319.7652,6.1800,60.95,0.050026
319.8216,6.1800,61.22,0.048344
319.8803,6.1700,60.69,0.051680
319.9361,6.1600,60.69,0.047544
319.9947,6.1600,60.69,0.051671
320.0527,6.1600,60.95,0.050068
